date,merchant_name,cashback,category,id
2022-06-23,Николаевский,304.65,,229
2022-06-24,Николаевский,499.45,,229
2022-06-25,Николаевский,405.19,,229
2022-06-26,Николаевский,541.71,,229
2022-06-27,Николаевский,561.68,,229
2022-06-28,Николаевский,349.57,,229
2022-06-29,Николаевский,552.71,,229
2022-06-30,Николаевский,406.86,,229
2022-07-01,Николаевский,105.09,,229
2022-07-02,Николаевский,530.3,,229
2022-07-03,Николаевский,405.5,,229
2022-07-04,Николаевский,424.7,,229
2022-07-05,Николаевский,384.19,,229
2022-07-06,Николаевский,675.24,,229
2022-07-07,Николаевский,685.09,,229
2022-07-08,Николаевский,823.5,,229
2022-07-09,Николаевский,820.32,,229
2022-07-10,Николаевский,761.22,,229
2022-07-11,Николаевский,428.16,,229
2022-07-12,Николаевский,651.2,,229
2022-07-13,Николаевский,620.14,,229
2022-07-14,Николаевский,819.62,,229
2022-07-15,Николаевский,636.76,,229
2022-07-16,Николаевский,817.33,,229
2022-07-17,Николаевский,812.43,,229
2022-07-18,Николаевский,837.21,,229
2022-07-19,Николаевский,797.02,,229
2022-07-20,Николаевский,752.29,,229
2022-07-21,Николаевский,879.92,,229
2022-07-22,Николаевский,1514.12,,229
2022-07-23,Николаевский,1108.33,,229
2022-07-24,Николаевский,703.77,,229
2022-07-25,Николаевский,936.44,,229
2022-07-26,Николаевский,894.33,,229
2022-07-27,Николаевский,804.99,,229
2022-07-28,Николаевский,1082.25,,229
2022-07-29,Николаевский,917.91,,229
2022-07-30,Николаевский,778.8,,229
2022-07-31,Николаевский,727.11,,229
2022-09-01,Николаевский,293.21,,230
2022-09-02,Николаевский,420.94,,230
2022-09-03,Николаевский,555.65,,230
2022-09-04,Николаевский,456.68,,230
2022-09-05,Николаевский,494.42,,230
2022-09-06,Николаевский,375.05,,230
2022-09-07,Николаевский,364.04,,230
2022-09-08,Николаевский,436.48,,230
2022-09-09,Николаевский,545.43,,230
2022-09-10,Николаевский,984.26,,230
2022-09-11,Николаевский,1065.39,,230
2022-09-12,Николаевский,790.85,,230
2022-09-13,Николаевский,672.41,,230
2022-09-14,Николаевский,760.88,,230
2022-09-15,Николаевский,626.55,,230
2022-09-16,Николаевский,826.79,,230
2022-09-17,Николаевский,886.61,,230
2022-09-18,Николаевский,914.38,,230
2022-09-19,Николаевский,731.82,,230
2022-09-20,Николаевский,949.05,,230
2022-09-21,Николаевский,926.22,,230
2022-09-22,Николаевский,911.23,,230
2022-09-23,Николаевский,1384.41,,230
2022-09-24,Николаевский,982.54,,230
2022-09-25,Николаевский,1308.14,,230
2022-09-26,Николаевский,881.77,,230
2022-09-27,Николаевский,1004.28,,230
2022-09-28,Николаевский,948.53,,230
2022-09-29,Николаевский,828.38,,230
2022-09-30,Николаевский,1171.01,,230
2022-12-01,Николаевский,210.16,,231
2022-12-02,Николаевский,238.35,,231
2022-12-03,Николаевский,211.5,,231
2022-12-04,Николаевский,180.61,,231
2022-12-05,Николаевский,306.09,,231
2022-12-06,Николаевский,197.48,,231
2022-12-07,Николаевский,273.39,,231
2022-12-08,Николаевский,305.28,,231
2022-12-09,Николаевский,425.99,,231
2022-12-10,Николаевский,329.44,,231
2022-12-11,Николаевский,378.82,,231
2022-12-12,Николаевский,294.64,,231
2022-12-13,Николаевский,474.56,,231
2022-12-14,Николаевский,810.47,,231
2022-12-15,Николаевский,417.25,,231
2022-12-16,Николаевский,303.28,,231
2022-12-17,Николаевский,517.5,,231
2022-12-18,Николаевский,368.69,,231
2022-12-19,Николаевский,394.02,,231
2022-12-20,Николаевский,372.38,,231
2022-12-21,Николаевский,656.49,,231
2022-12-22,Николаевский,407.22,,231
2022-12-23,Николаевский,626.81,,231
2022-12-24,Николаевский,651.59,,231
2022-12-25,Николаевский,557.63,,231
2022-12-26,Николаевский,514.17,,231
2022-12-27,Николаевский,959.84,,231
2022-12-28,Николаевский,851.6,,231
2022-12-29,Николаевский,732.98,,231
2022-12-30,Николаевский,1231.25,,231
2022-12-31,Николаевский,1225.61,,231
2022-01-28,Бронницкий ювелир,28175.51,Покупки,232
2022-01-29,Бронницкий ювелир,22529.36,Покупки,232
2022-01-30,Бронницкий ювелир,25985.47,Покупки,232
2022-01-31,Бронницкий ювелир,20010.31,Покупки,232
2022-02-01,Бронницкий ювелир,66007.92,Покупки,232
2022-02-02,Бронницкий ювелир,52354.71,Покупки,232
2022-02-12,Испаника,310.5,Услуги,233
2022-02-13,Испаника,1863.0,Услуги,233
2022-02-14,Испаника,621.0,Услуги,233
2022-02-15,Испаника,310.5,Услуги,233
2022-02-17,Испаника,1242.0,Услуги,234
2022-02-18,Испаника,310.5,Услуги,234
2022-02-23,Испаника,310.5,Услуги,235
2022-02-26,Испаника,1026.0,Услуги,236
2022-02-27,Испаника,357.75,Услуги,236
2022-03-01,Испаника,621.0,,237
2022-03-02,Испаника,2484.0,,237
2022-03-03,Испаника,931.5,,237
2022-03-04,Испаника,2862.0,,237
2022-03-06,Испаника,1242.0,,238
2022-03-09,Испаника,621.0,,239
2022-03-10,Испаника,4225.5,,239
2022-10-20,Испаника,303.75,,240
2022-10-22,Испаника,3645.0,,241
2022-10-24,Испаника,3232.5,,242
2022-10-25,Испаника,1215.0,,242
2022-10-26,Испаника,1518.75,,242
2022-10-27,Испаника,303.75,,242
2022-10-28,Испаника,273.75,,242
2022-10-30,Испаника,303.75,,243
2022-11-01,Испаника,303.75,,244
2022-11-02,Испаника,851.25,,244
2022-01-04,Двери Гардиан,168.44,Покупки,245
2022-01-05,Двери Гардиан,178.78,Покупки,245
2022-01-08,Двери Гардиан,63.13,Покупки,246
2022-01-09,Двери Гардиан,522.18,Покупки,246
2022-01-10,Двери Гардиан,83.13,Покупки,246
2022-01-11,Двери Гардиан,62.58,Покупки,246
2022-01-12,Двери Гардиан,285.31,Покупки,246
2022-01-13,Двери Гардиан,134.38,Покупки,246
2022-01-15,Двери Гардиан,419.84,Покупки,247
2022-01-20,Двери Гардиан,111.56,Покупки,248
2022-01-21,Двери Гардиан,466.75,Покупки,248
2022-01-22,Двери Гардиан,824.07,Покупки,248
2022-01-24,Двери Гардиан,222.34,Покупки,249
2022-01-25,Двери Гардиан,319.06,Покупки,249
2022-01-26,Двери Гардиан,980.39,Покупки,249
2022-01-27,Двери Гардиан,46.88,Покупки,249
2022-01-28,Двери Гардиан,708.28,Покупки,249
2022-01-29,Двери Гардиан,793.15,Покупки,249
2022-01-30,Двери Гардиан,278.75,Покупки,249
2022-02-01,Двери Гардиан,407.23,Покупки,250
2022-02-02,Двери Гардиан,200.63,Покупки,250
2022-02-03,Двери Гардиан,12.5,Покупки,250
2022-02-04,Двери Гардиан,296.73,Покупки,250
2022-02-05,Двери Гардиан,315.16,Покупки,250
2022-02-06,Двери Гардиан,357.66,Покупки,250
2022-02-07,Двери Гардиан,156.25,Покупки,250
2022-02-08,Двери Гардиан,344.69,Покупки,250
2022-02-09,Двери Гардиан,669.38,Покупки,250
2022-02-10,Двери Гардиан,229.22,Покупки,250
2022-02-11,Двери Гардиан,99.22,Покупки,250
2022-02-12,Двери Гардиан,704.25,Покупки,250
2022-02-13,Двери Гардиан,855.94,Покупки,250
2022-02-14,Двери Гардиан,232.34,Покупки,250
2022-02-15,Двери Гардиан,388.13,Покупки,250
2022-02-16,Двери Гардиан,711.71,Покупки,250
2022-02-17,Двери Гардиан,526.25,Покупки,250
2022-02-18,Двери Гардиан,460.63,Покупки,250
2022-02-19,Двери Гардиан,163.13,Покупки,250
2022-02-20,Двери Гардиан,810.81,Покупки,250
2022-02-21,Двери Гардиан,287.03,Покупки,250
2022-02-22,Двери Гардиан,204.06,Покупки,250
2022-02-23,Двери Гардиан,428.13,Покупки,250
2022-02-24,Двери Гардиан,474.06,Покупки,250
2022-02-26,Двери Гардиан,301.09,Покупки,251
2022-02-27,Двери Гардиан,284.78,Покупки,251
2022-02-28,Двери Гардиан,722.81,Покупки,251
2022-03-02,Двери Гардиан,376.25,,252
2022-03-03,Двери Гардиан,1241.06,,252
2022-03-05,Двери Гардиан,851.75,,253
2022-03-06,Двери Гардиан,373.99,,253
2022-03-07,Двери Гардиан,391.3,,253
2022-03-10,Двери Гардиан,488.59,,254
2022-03-11,Двери Гардиан,287.5,,254
2022-03-12,Двери Гардиан,825.22,,254
2022-03-13,Двери Гардиан,266.44,,254
2022-03-14,Двери Гардиан,775.72,,254
2022-03-15,Двери Гардиан,310.16,,254
2022-03-16,Двери Гардиан,160.94,,254
2022-03-17,Двери Гардиан,287.81,,254
2022-03-18,Двери Гардиан,203.05,,254
2022-03-19,Двери Гардиан,650.55,,254
2022-03-20,Двери Гардиан,354.06,,254
2022-03-21,Двери Гардиан,44.84,,254
2022-03-22,Двери Гардиан,353.08,,254
2022-03-23,Двери Гардиан,115.63,,254
2022-03-24,Двери Гардиан,279.38,,254
2022-03-26,Двери Гардиан,902.03,,255
2022-03-27,Двери Гардиан,594.38,,255
2022-03-30,Двери Гардиан,351.56,,256
2022-08-14,Ситилинк,7778.74,,257
2022-10-17,TUI I FUN&SUN,151.66,,258
2022-10-18,TUI I FUN&SUN,864.3,,258
2022-10-19,TUI I FUN&SUN,1769.03,,258
2022-10-20,TUI I FUN&SUN,279.11,,258
2022-10-21,TUI I FUN&SUN,503.82,,258
2022-10-22,TUI I FUN&SUN,748.71,,258
2022-10-24,TUI I FUN&SUN,107.07,,259
2022-10-25,TUI I FUN&SUN,1335.65,,259
2022-10-26,TUI I FUN&SUN,949.35,,259
2022-10-27,TUI I FUN&SUN,1119.48,,259
2022-10-28,TUI I FUN&SUN,1374.81,,259
2022-10-29,TUI I FUN&SUN,1424.97,,259
2022-10-30,TUI I FUN&SUN,148.69,,259
2022-10-31,TUI I FUN&SUN,2137.12,,259
2022-11-01,TUI I FUN&SUN,1234.99,,259
2022-11-02,TUI I FUN&SUN,533.19,,259
2022-11-03,TUI I FUN&SUN,811.49,,259
2022-11-04,TUI I FUN&SUN,1693.57,,259
2022-11-05,TUI I FUN&SUN,1399.69,,259
2022-11-06,TUI I FUN&SUN,220.02,,259
2022-11-07,TUI I FUN&SUN,887.32,,259
2022-11-08,TUI I FUN&SUN,1100.85,,259
2022-11-09,TUI I FUN&SUN,381.02,,259
2022-11-10,TUI I FUN&SUN,890.58,,259
2022-11-11,TUI I FUN&SUN,1938.33,,259
2022-11-12,TUI I FUN&SUN,1036.75,,259
2022-11-13,TUI I FUN&SUN,1183.29,,259
2022-11-14,TUI I FUN&SUN,1296.8,,259
2022-11-15,TUI I FUN&SUN,2073.05,,259
2022-11-16,TUI I FUN&SUN,956.34,,259
2022-11-17,TUI I FUN&SUN,1182.56,,259
2022-11-18,TUI I FUN&SUN,1699.16,,259
2022-11-19,TUI I FUN&SUN,372.91,,259
2022-11-20,TUI I FUN&SUN,1930.16,,259
2022-11-21,TUI I FUN&SUN,345.08,,259
2022-11-22,TUI I FUN&SUN,706.35,,259
2022-11-23,TUI I FUN&SUN,1640.37,,259
2022-11-24,TUI I FUN&SUN,1359.58,,259
2022-11-25,TUI I FUN&SUN,712.2,,259
2022-11-26,TUI I FUN&SUN,2192.68,,259
2022-11-27,TUI I FUN&SUN,837.61,,259
2022-11-28,TUI I FUN&SUN,360.44,,259
2022-11-29,TUI I FUN&SUN,1441.05,,259
2022-11-30,TUI I FUN&SUN,1307.06,,259
2022-12-01,TUI I FUN&SUN,644.39,,259
2022-12-02,TUI I FUN&SUN,1837.83,,259
2022-12-03,TUI I FUN&SUN,1013.49,,259
2022-12-04,TUI I FUN&SUN,543.4,,259
2022-12-05,TUI I FUN&SUN,1667.44,,259
2022-12-06,TUI I FUN&SUN,425.03,,259
2022-12-07,TUI I FUN&SUN,151.92,,259
2022-12-08,TUI I FUN&SUN,1394.3,,259
2022-12-09,TUI I FUN&SUN,1013.34,,259
2022-12-10,TUI I FUN&SUN,586.47,,259
2022-12-11,TUI I FUN&SUN,332.59,,259
2022-12-12,TUI I FUN&SUN,711.26,,259
2022-12-13,TUI I FUN&SUN,753.2,,259
2022-12-14,TUI I FUN&SUN,1263.77,,259
2022-12-15,TUI I FUN&SUN,1105.54,,259
2022-12-16,TUI I FUN&SUN,345.02,,259
2022-12-17,TUI I FUN&SUN,1142.1,,259
2022-12-18,TUI I FUN&SUN,1424.07,,259
2022-12-19,TUI I FUN&SUN,1452.37,,259
2022-12-20,TUI I FUN&SUN,826.24,,259
2022-12-21,TUI I FUN&SUN,1354.6,,259
2022-12-22,TUI I FUN&SUN,443.83,,259
2022-12-23,TUI I FUN&SUN,936.47,,259
2022-12-24,TUI I FUN&SUN,436.48,,259
2022-12-25,TUI I FUN&SUN,622.23,,259
2022-12-26,TUI I FUN&SUN,1569.43,,259
2022-12-27,TUI I FUN&SUN,489.98,,259
2022-12-28,TUI I FUN&SUN,962.8,,259
2022-12-29,TUI I FUN&SUN,1839.77,,259
2022-12-30,TUI I FUN&SUN,1422.24,,259
2022-12-31,TUI I FUN&SUN,109.13,,259
2023-01-11,TUI I FUN&SUN,978.45,,260
2023-01-12,TUI I FUN&SUN,2.11,,260
2023-01-13,TUI I FUN&SUN,2095.2,,260
2023-01-14,TUI I FUN&SUN,1915.95,,260
2023-01-15,TUI I FUN&SUN,805.34,,260
2023-01-16,TUI I FUN&SUN,1150.32,,260
2023-01-17,TUI I FUN&SUN,1100.38,,260
2023-01-18,TUI I FUN&SUN,599.41,,260
2023-01-19,TUI I FUN&SUN,2298.46,,260
2023-01-20,TUI I FUN&SUN,2633.66,,260
2023-01-21,TUI I FUN&SUN,591.75,,260
2023-01-22,TUI I FUN&SUN,2609.31,,260
2023-01-23,TUI I FUN&SUN,1778.82,,260
2023-01-24,TUI I FUN&SUN,2331.91,,260
2023-01-25,TUI I FUN&SUN,1287.72,,260
2023-01-26,TUI I FUN&SUN,1534.31,,260
2023-01-27,TUI I FUN&SUN,1862.32,,260
2023-01-28,TUI I FUN&SUN,787.59,,260
2023-01-29,TUI I FUN&SUN,681.12,,260
2023-01-30,TUI I FUN&SUN,1605.22,,260
2023-01-31,TUI I FUN&SUN,1946.1,,260
2022-03-19,ВкусНаДом,196.88,,261
2022-03-20,ВкусНаДом,241.61,,261
2022-03-23,ВкусНаДом,253.76,,262
2022-03-24,ВкусНаДом,422.84,,262
2022-03-25,ВкусНаДом,93.52,,262
2022-03-26,ВкусНаДом,188.61,,262
2022-03-27,ВкусНаДом,477.62,,262
2022-03-28,ВкусНаДом,457.34,,262
2022-03-29,ВкусНаДом,812.85,,262
2022-03-30,ВкусНаДом,540.42,,262
2022-03-31,ВкусНаДом,304.5,,262
2022-05-11,ВкусНаДом,81.38,,263
2022-05-13,ВкусНаДом,141.45,,264
2022-05-17,ВкусНаДом,132.46,,265
2022-05-20,ВкусНаДом,143.39,,266
2022-05-22,ВкусНаДом,104.93,,267
2022-05-23,ВкусНаДом,201.17,,267
2022-05-25,ВкусНаДом,277.56,,268
2022-05-27,ВкусНаДом,146.34,,269
2022-05-28,ВкусНаДом,81.38,,269
2022-05-31,ВкусНаДом,563.58,,270
2022-12-28,Erborian,718.65,,271
2022-12-29,Erborian,2030.09,,271
2022-12-30,Erborian,1760.68,,271
2022-12-31,Erborian,902.41,,271
2023-01-01,Erborian,57.55,,271
2023-01-02,Erborian,211.99,,271
2023-01-03,Erborian,386.06,,271
2023-01-04,Erborian,458.3,,271
2023-01-05,Erborian,379.31,,271
2023-01-06,Erborian,460.39,,271
2023-01-07,Erborian,709.9,,271
2023-01-08,Erborian,828.78,,271
2023-01-09,Erborian,467.72,,271
2023-01-10,Erborian,711.54,,271
2023-01-11,Erborian,1544.75,,271
2023-01-12,Erborian,1040.24,,271
2023-01-13,Erborian,1406.05,,271
2023-01-14,Erborian,1187.35,,271
2023-01-15,Erborian,990.5,,271
2023-01-16,Erborian,985.17,,271
2023-01-17,Erborian,946.47,,271
2023-01-18,Erborian,1142.07,,271
2023-01-19,Erborian,521.06,,271
2023-01-20,Erborian,666.68,,271
2023-01-21,Erborian,1225.09,,271
2023-01-22,Erborian,1379.71,,271
2023-01-23,Erborian,816.86,,271
2023-01-24,Erborian,651.67,,271
2023-01-25,Erborian,3425.15,,271
2023-01-26,Erborian,458.05,,271
2023-01-27,Erborian,777.3,,271
2023-01-28,Erborian,560.85,,271
2023-01-29,Erborian,410.9,,271
2023-01-30,Erborian,596.91,,271
2023-01-31,Erborian,531.93,,271
2022-09-15,Ортека,731.1,,272
2022-09-16,Ортека,1269.05,,272
2022-09-17,Ортека,1838.73,,272
2022-09-18,Ортека,1568.36,,272
2022-09-19,Ортека,1836.15,,272
2022-09-20,Ортека,1903.59,,272
2022-09-21,Ортека,1673.47,,272
2022-09-22,Ортека,1789.01,,272
2022-09-23,Ортека,1311.37,,272
2022-09-24,Ортека,1722.1,,272
2022-09-25,Ортека,2180.69,,272
2022-09-26,Ортека,1998.26,,272
2022-09-27,Ортека,2011.21,,272
2022-09-28,Ортека,1511.83,,272
2022-09-29,Ортека,1719.7,,272
2022-09-30,Ортека,1518.35,,272
2022-10-01,Ортека,2966.42,,272
2022-10-02,Ортека,2478.66,,272
2022-10-03,Ортека,1582.76,,272
2022-10-04,Ортека,2463.16,,272
2022-10-05,Ортека,2089.33,,272
2022-10-06,Ортека,2122.25,,272
2022-10-07,Ортека,1762.6,,272
2022-10-08,Ортека,2619.77,,272
2022-10-09,Ортека,2122.62,,272
2022-10-10,Ортека,1615.6,,272
2022-10-11,Ортека,1850.36,,272
2022-10-12,Ортека,2453.63,,272
2022-10-13,Ортека,1997.47,,272
2022-10-14,Ортека,2291.11,,272
2022-10-15,Ортека,3600.54,,272
2022-10-16,Ортека,3210.76,,272
2022-10-17,Ортека,1491.0,,272
2022-10-18,Ортека,3124.75,,272
2022-10-19,Ортека,1877.35,,272
2022-10-20,Ортека,2613.19,,272
2022-10-21,Ортека,3145.46,,272
2022-10-22,Ортека,3256.69,,272
2022-10-23,Ортека,2180.65,,272
2022-10-24,Ортека,2008.92,,272
2022-10-25,Ортека,2405.92,,272
2022-10-26,Ортека,2598.39,,272
2022-10-27,Ортека,2849.74,,272
2022-10-28,Ортека,3036.22,,272
2022-10-29,Ортека,3798.57,,272
2022-10-30,Ортека,3015.8,,272
2022-10-31,Ортека,2383.67,,272
2022-11-01,Ортека,2282.43,,272
2022-11-02,Ортека,2934.14,,272
2022-11-03,Ортека,2377.51,,272
2022-11-04,Ортека,2773.14,,272
2022-11-05,Ортека,2363.54,,272
2022-11-06,Ортека,3384.1,,272
2022-11-07,Ортека,2038.25,,272
2022-11-08,Ортека,2700.38,,272
2022-11-09,Ортека,2124.89,,272
2022-11-10,Ортека,2020.14,,272
2022-11-11,Ортека,2268.72,,272
2022-11-12,Ортека,4588.56,,272
2022-11-13,Ортека,3527.9,,272
2022-11-14,Ортека,2466.86,,272
2022-11-15,Ортека,2805.46,,272
2022-01-09,Olympus,984.09,Покупки,273
2022-01-10,Olympus,498.7,Покупки,273
2022-01-14,Olympus,135.42,Покупки,274
2022-01-22,Olympus,1239.29,Покупки,275
2022-01-26,Olympus,190.83,Покупки,276
2022-01-27,Olympus,203.17,Покупки,276
2022-02-02,Olympus,203.16,Покупки,277
2022-02-03,Olympus,27.14,Покупки,277
2022-02-06,Olympus,178.69,Покупки,278
2022-06-25,Яндекс Лавка,16093.61,,279
2022-04-26,PrimeMeat.ru,64.21,,280
2022-04-27,PrimeMeat.ru,88.87,,280
2022-04-28,PrimeMeat.ru,112.08,,280
2022-04-29,PrimeMeat.ru,255.45,,280
2022-04-30,PrimeMeat.ru,106.91,,280
2022-05-01,PrimeMeat.ru,38.82,,280
2022-05-02,PrimeMeat.ru,17.19,,280
2022-05-03,PrimeMeat.ru,69.39,,280
2022-05-04,PrimeMeat.ru,51.55,,280
2022-05-05,PrimeMeat.ru,25.0,,280
2022-05-06,PrimeMeat.ru,498.53,,280
2022-05-07,PrimeMeat.ru,269.36,,280
2022-05-08,PrimeMeat.ru,211.4,,280
2022-05-09,PrimeMeat.ru,52.87,,280
2022-05-10,PrimeMeat.ru,108.71,,280
2022-05-11,PrimeMeat.ru,19.39,,280
2022-05-12,PrimeMeat.ru,154.02,,280
2022-05-13,PrimeMeat.ru,146.21,,280
2022-05-14,PrimeMeat.ru,84.96,,280
2022-05-15,PrimeMeat.ru,132.71,,280
2022-05-16,PrimeMeat.ru,55.62,,280
2022-05-17,PrimeMeat.ru,59.22,,280
2022-05-18,PrimeMeat.ru,120.8,,280
2022-05-19,PrimeMeat.ru,162.72,,280
2022-05-20,PrimeMeat.ru,210.74,,280
2022-05-21,PrimeMeat.ru,56.98,,280
2022-05-22,PrimeMeat.ru,114.81,,280
2022-05-23,PrimeMeat.ru,53.17,,280
2022-05-24,PrimeMeat.ru,154.2,,280
2022-05-25,PrimeMeat.ru,216.24,,280
2022-05-26,PrimeMeat.ru,221.15,,280
2022-05-27,PrimeMeat.ru,460.59,,280
2022-05-28,PrimeMeat.ru,230.08,,280
2022-05-29,PrimeMeat.ru,194.09,,280
2022-05-30,PrimeMeat.ru,72.4,,280
2022-05-31,PrimeMeat.ru,57.42,,280
2022-06-01,PrimeMeat.ru,63.4,,280
2022-06-02,PrimeMeat.ru,124.66,,280
2022-06-03,PrimeMeat.ru,274.4,,280
2022-06-04,PrimeMeat.ru,467.13,,280
2022-06-05,PrimeMeat.ru,165.05,,280
2022-06-06,PrimeMeat.ru,251.93,,280
2022-06-07,PrimeMeat.ru,88.95,,280
2022-06-08,PrimeMeat.ru,93.03,,280
2022-06-09,PrimeMeat.ru,270.68,,280
2022-06-10,PrimeMeat.ru,331.49,,280
2022-06-11,PrimeMeat.ru,411.98,,280
2022-06-12,PrimeMeat.ru,68.42,,280
2022-06-13,PrimeMeat.ru,76.92,,280
2022-06-14,PrimeMeat.ru,129.93,,280
2022-06-15,PrimeMeat.ru,38.23,,280
2022-06-16,PrimeMeat.ru,325.05,,280
2022-06-17,PrimeMeat.ru,116.11,,280
2022-06-18,PrimeMeat.ru,261.45,,280
2022-06-19,PrimeMeat.ru,123.51,,280
2022-06-20,PrimeMeat.ru,144.27,,280
2022-06-21,PrimeMeat.ru,130.38,,280
2022-06-22,PrimeMeat.ru,165.97,,280
2022-06-23,PrimeMeat.ru,188.52,,280
2022-06-24,PrimeMeat.ru,218.8,,280
2022-06-25,PrimeMeat.ru,83.67,,280
2022-06-26,PrimeMeat.ru,251.92,,280
2022-06-27,PrimeMeat.ru,65.4,,280
2022-06-28,PrimeMeat.ru,154.67,,280
2022-06-29,PrimeMeat.ru,242.35,,280
2022-06-30,PrimeMeat.ru,48.25,,280
2022-02-17,Тетрика,3185.2,Сервис,281
2022-02-18,Тетрика,1635.16,Сервис,281
2022-02-19,Тетрика,1255.92,Сервис,281
2022-02-20,Тетрика,4082.12,Сервис,281
2022-02-21,Тетрика,2896.16,Сервис,281
2022-02-22,Тетрика,520.0,Сервис,281
2022-02-23,Тетрика,820.63,Сервис,281
2022-02-24,Тетрика,1088.75,Сервис,281
2022-02-25,Тетрика,2757.75,Сервис,281
2022-02-26,Тетрика,1170.49,Сервис,281
2022-02-27,Тетрика,3387.43,Сервис,281
2022-02-28,Тетрика,4095.0,Сервис,281
2022-03-01,Тетрика,4175.8,,281
2022-03-02,Тетрика,4271.15,,281
2022-03-03,Тетрика,1791.6,,281
2022-03-04,Тетрика,1566.83,,281
2022-03-06,Тетрика,890.91,,282
2022-03-07,Тетрика,2621.94,,282
2022-03-09,Тетрика,907.97,,283
2022-03-10,Тетрика,3499.56,,283
2022-03-11,Тетрика,2517.53,,283
2022-03-12,Тетрика,4437.88,,283
2022-03-13,Тетрика,7152.03,,283
2022-03-14,Тетрика,4951.78,,283
2022-03-15,Тетрика,2912.08,,283
2022-03-16,Тетрика,1310.16,,283
2022-03-17,Тетрика,1019.69,,283
2022-03-18,Тетрика,2186.64,,283
2022-03-19,Тетрика,3028.27,,283
2022-03-20,Тетрика,1451.33,,283
2022-03-21,Тетрика,2150.4,,283
2022-03-22,Тетрика,2696.08,,283
2022-03-23,Тетрика,432.01,,283
2022-03-24,Тетрика,4751.22,,283
2022-03-26,Тетрика,262.03,,284
2022-03-27,Тетрика,2029.79,,284
2022-03-28,Тетрика,1107.03,,284
2022-03-29,Тетрика,3874.08,,284
2022-03-30,Тетрика,4272.69,,284
2022-03-31,Тетрика,1889.67,,284
2022-03-21,Манжерок ,8.2,,285
2022-03-22,Манжерок ,12.54,,285
2022-03-24,Манжерок ,25.31,,286
2022-03-25,Манжерок ,82.27,,286
2022-03-26,Манжерок ,50.16,,286
2022-03-27,Манжерок ,7.03,,286
2022-03-28,Манжерок ,0.35,,286
2022-03-31,Манжерок ,4.1,,287
2022-04-01,Манжерок ,7.5,,287
2022-04-02,Манжерок ,21.45,,287
2022-04-05,Манжерок ,12.66,,288
2022-04-06,Манжерок ,8.2,,288
2022-04-07,Манжерок ,0.7,,288
2022-04-14,Манжерок ,11.02,,289
2022-04-20,Манжерок ,7.03,,290
2022-04-21,Манжерок ,21.33,,290
2022-04-22,Манжерок ,6.09,,290
2022-04-23,Манжерок ,0.33,,290
2022-04-24,Манжерок ,10.55,,290
2022-04-25,Манжерок ,8.2,,290
2022-04-26,Манжерок ,56.02,,290
2022-04-28,Манжерок ,22.56,,291
2022-04-29,Манжерок ,18.75,,291
2022-04-30,Манжерок ,34.34,,291
2022-05-01,Манжерок ,0.35,,291
2022-05-02,Манжерок ,0.35,,291
2022-05-04,Манжерок ,21.09,,292
2022-05-05,Манжерок ,35.16,,292
2022-05-06,Манжерок ,37.06,,292
2022-05-09,Манжерок ,35.16,,293
2022-05-10,Манжерок ,19.45,,293
2022-05-11,Манжерок ,15.94,,293
2022-05-14,Манжерок ,5.63,,294
2022-03-21,Манжерок,16.41,,295
2022-03-22,Манжерок,25.08,,295
2022-03-24,Манжерок,50.63,,296
2022-03-25,Манжерок,164.53,,296
2022-03-26,Манжерок,100.31,,296
2022-03-27,Манжерок,14.06,,296
2022-03-28,Манжерок,0.7,,296
2022-03-31,Манжерок,8.2,,297
2022-04-01,Манжерок,15.0,,297
2022-04-02,Манжерок,42.89,,297
2022-04-05,Манжерок,25.31,,298
2022-04-06,Манжерок,16.41,,298
2022-04-07,Манжерок,1.41,,298
2022-04-14,Манжерок,22.03,,299
2022-04-20,Манжерок,14.06,,300
2022-04-21,Манжерок,42.66,,300
2022-04-22,Манжерок,12.19,,300
2022-04-23,Манжерок,0.66,,300
2022-04-24,Манжерок,21.09,,300
2022-04-25,Манжерок,16.41,,300
2022-04-26,Манжерок,112.03,,300
2022-04-28,Манжерок,45.12,,301
2022-04-29,Манжерок,37.5,,301
2022-04-30,Манжерок,68.67,,301
2022-05-01,Манжерок,0.7,,301
2022-05-02,Манжерок,0.7,,301
2022-05-04,Манжерок,42.19,,302
2022-05-05,Манжерок,70.31,,302
2022-05-06,Манжерок,74.13,,302
2022-05-09,Манжерок,70.31,,303
2022-05-10,Манжерок,38.91,,303
2022-05-11,Манжерок,31.88,,303
2022-05-14,Манжерок,11.25,,304
2022-08-18,Библиотека ароматов,22.54,,305
2022-08-19,Библиотека ароматов,66.55,,305
2022-08-20,Библиотека ароматов,22.5,,305
2022-08-21,Библиотека ароматов,16.17,,305
2022-08-22,Библиотека ароматов,27.8,,305
2022-08-23,Библиотека ароматов,19.49,,305
2022-08-24,Библиотека ароматов,16.41,,305
2022-08-25,Библиотека ароматов,51.8,,305
2022-08-26,Библиотека ароматов,16.89,,305
2022-08-27,Библиотека ароматов,40.25,,305
2022-08-28,Библиотека ароматов,21.94,,305
2022-08-29,Библиотека ароматов,103.0,,305
2022-08-30,Библиотека ароматов,9.14,,305
2022-08-31,Библиотека ароматов,21.39,,305
2022-09-01,Библиотека ароматов,31.35,,305
2022-09-02,Библиотека ароматов,17.68,,305
